item_sku_id,dc_id,dist_type,para1,para2
46,0,G,0.534347399,1.046738572
46,5,N,1,0.521611002
46,1,N,1,0.289329149
46,2,N,1,0.53871439
46,3,N,1,0.253436426
46,4,N,5,0.910926366
421,5,G,0.484394904,1.364624076
421,4,G,0.2744,3.026634383
421,2,G,0.475,0.677966102
421,1,G,0.356859635,1.424858757
421,0,G,0.375479978,1.670178653
421,3,N,1,0.551745636
194,4,G,2.162587857,1.771261437
194,3,G,0.566371681,1.436440678
194,1,G,1.224231859,2.935081548
194,5,G,0.75238806,1.599427071
194,0,G,1.532459039,4.66736284
194,2,G,1.13562789,1.686515674
584,0,G,0.749908458,1.446504237
584,4,G,0.34952741,2.085139929
584,2,N,1,0.33852459
584,3,N,1,0.488179669
584,1,G,0.293908154,3.229418886
584,5,N,1,0.424053666
581,5,G,0.774568195,1.115985377
581,1,G,1.138378706,3.290436383
581,0,G,1.688615947,6.042457346
581,2,G,0.67092142,2.930450029
581,4,G,1.200556899,3.614141949
581,3,G,0.34270415,1.582627119
510,5,G,0.37437604,1.35819209
510,1,G,0.681649561,2.610815174
510,3,G,0.428359684,2.017946162
510,0,G,1.944604129,1.063350931
510,2,G,0.595781638,1.393981321
510,4,N,1,0.655555556
629,4,G,0.31569742,2.04014273
629,2,N,3,0.87768595
629,5,G,0.282608696,0.779661017
629,1,G,0.348693759,3.013668671
629,0,G,0.81943367,1.344458931
629,3,N,1,0.357505864
281,1,G,1.294570658,1.073584126
281,5,N,1,0.323363608
281,3,G,0.766467066,1.061440678
281,4,G,0.613378208,1.49215317
281,2,G,0.885547859,1.435480226
281,0,G,1.78080636,3.197941889
20,0,G,3.028841769,0.912134761
20,1,G,1.310723993,1.331907191
20,3,G,0.466850829,1.415906128
20,4,G,2.250291172,1.046945494
20,5,G,0.752071823,1.487416538
20,2,G,0.437599049,1.820411107
160,1,N,2,0.793010753
160,3,N,1,0.49596503
160,2,N,1,0.650926743
160,0,G,1.134727273,1.180004291
160,5,G,0.508246289,1.433977138
160,4,G,0.687091503,1.430742256
740,5,G,2.003718902,1.057355932
740,2,G,1.05066051,2.064883475
740,3,G,1.222281167,1.331214689
740,0,G,3.696907466,1.389159255
740,4,G,1.895195388,1.538234135
740,1,G,3.105644482,1.047846045
668,0,G,0.367920943,2.026964561
668,2,N,11,0.972527473
668,1,N,1,0.711251435
668,3,G,0.092592593,0.915254237
668,5,N,1,0.618881119
668,4,N,1,0.538623596
639,2,N,1,0.445220794
639,4,G,0.520710506,2.701654074
639,1,G,0.45575507,3.123890234
639,5,N,1,0.683397683
639,3,N,1,0.379976581
639,0,G,1.117361785,1.456214689
279,5,N,1,0.513937282
279,4,N,1,0.686685289
279,2,N,3,0.934859155
279,1,G,0.43996095,2.003259452
279,3,N,1,0.431383577
279,0,G,0.559196617,2.09137804
382,2,N,1,0.412395154
382,5,G,0.440529343,5.694228126
382,0,G,0.286136563,10.6029732
382,4,G,0.49879378,8.902833484
382,3,N,1,0.555052265
382,1,G,0.29221902,4.524119948
251,2,N,2,0.798958333
251,3,N,6,0.970394737
251,4,G,1.134587554,0.836561743
251,0,G,0.741082884,1.738180196
251,5,G,0.42220599,1.364905284
251,1,G,0.397796143,1.619090098
692,3,G,0.362449799,0.888492417
692,2,G,0.621403168,1.691088026
692,1,G,0.695905812,1.972797656
692,0,G,1.048917102,1.712823793
692,4,G,0.719703301,1.954666122
692,5,G,0.266349755,2.73630272
919,2,G,0.373512675,1.724353256
919,5,G,0.337635159,2.208782743
919,3,N,1,0.459832134
919,1,G,0.700700431,1.233632436
919,4,G,0.292115903,2.959122632
919,0,G,0.613185288,2.598269023
37,4,N,1,0.226720286
37,3,N,1,0.204318598
37,2,N,1,0.355079442
37,0,G,0.354504137,3.729248153
37,5,N,1,0.379327399
37,1,G,0.306332574,4.53699876
262,2,N,1,0.558630736
262,1,G,0.506661732,1.237746221
262,5,G,0.187306502,0.995377504
262,3,G,0.156862745,0.86440678
262,4,G,0.511358144,1.524686809
262,0,G,0.933172899,1.289567916
350,5,G,0.33840895,1.652799178
350,1,G,0.747101815,1.746863306
350,3,N,1,0.287315968
350,2,G,0.472768533,2.688813559
350,0,G,1.035514168,3.224468726
350,4,G,0.973729715,2.106177336
989,0,G,0.90246544,8.132148589
989,5,N,1,0.626231994
989,1,G,0.650471143,2.449332853
989,2,G,0.454888309,2.086561743
989,4,G,0.503710462,3.062022723
989,3,G,0.372093023,0.728813559
100,1,G,1.878862881,5.88166788
100,4,G,3.151941846,5.280575788
100,5,G,2.506199439,3.726352702
100,3,G,0.851930978,2.864877589
100,0,G,2.654411976,9.105403285
100,2,G,1.568760339,4.775442902
949,0,G,1.666210641,2.817720125
949,3,G,0.378504673,1.612052731
949,4,G,0.993067782,1.621409456
949,5,G,0.682781056,2.358251561
949,1,G,1.075065617,2.018008475
949,2,G,0.787878788,1.677966102
964,5,G,1.214425587,0.851347597
964,0,G,2.123880381,2.370142099
964,1,G,1.169603524,2.564971751
964,3,G,0.808962264,1.026634383
964,4,G,0.906791569,3.289676425
964,2,G,0.50436605,2.55396967
228,1,G,2.550730561,2.099763999
228,3,G,0.676801058,1.602754237
228,4,G,1.631315679,2.046803751
228,0,G,2.525466276,3.114041496
228,2,G,0.625322296,2.602048023
228,5,G,1.01002004,1.40960452
396,5,G,0.803247373,1.223845704
396,1,G,1.496113295,2.073168473
396,0,G,2.31531628,1.522653194
396,2,G,0.891299108,1.635396137
396,3,G,0.387837063,2.272490222
396,4,G,1.177939876,2.100766195
606,3,G,0.562305296,1.145405888
606,0,G,2.284345648,1.417162126
606,1,G,2.831025449,0.736392449
606,2,G,0.643994462,1.605445957
606,5,G,0.397779987,2.087858872
606,4,G,1.18715028,1.556212098
417,0,G,1.643279797,1.11393597
417,1,G,0.830580357,1.24479022
417,2,G,0.426499033,1.669087974
417,3,G,0.372093023,0.728813559
417,5,N,2,0.752698724
417,4,G,0.613901345,2.043060009
223,0,G,0.324622746,2.192897498
223,1,G,0.255319149,0.796610169
223,2,N,1,0.774052478
223,3,N,1,0.856846473
223,4,N,1,0.428701181
223,5,N,1,0.256044637
391,0,G,0.544802172,1.648864727
391,5,N,1,0.207946171
391,3,G,0.156862745,0.86440678
391,2,N,1,0.65786385
391,1,N,2,0.763623978
391,4,G,0.449046921,1.321065375
927,0,G,0.776020408,3.407214255
927,4,G,0.395971842,1.926177024
927,5,N,1,0.774052478
927,2,N,1,0.591125954
927,1,G,0.845738943,1.122276029
927,3,N,1,0.513937282
874,3,G,0.423691633,2.080182529
874,2,N,1,0.410499684
874,1,G,0.788767396,1.482682388
874,0,G,0.911060685,3.962600462
874,4,G,0.648729792,2.769427566
874,5,G,1.109425785,0.977754237
484,4,G,0.649779444,6.834131194
484,0,G,0.828988663,12.30823808
484,5,G,0.615920125,4.51302191
484,2,G,0.625541501,5.14808207
484,1,G,0.838534792,4.669161347
484,3,G,0.414383562,3.599383667
519,3,G,0.317617866,0.853813559
519,4,G,0.497204301,2.318045862
519,5,N,3,0.905950096
519,1,G,0.688931298,1.402319358
519,2,G,0.267407407,2.408563782
519,0,G,1.291426928,0.879332153
795,3,N,1,0.462745098
795,2,G,0.285976891,1.955829481
795,0,G,0.341542971,4.218145563
795,4,G,0.421479407,3.418145563
795,5,N,1,0.33677435
795,1,G,0.5761563,2.500498504
76,2,N,5,0.953810624
76,4,G,0.475,1.355932203
76,3,G,0.072727273,0.93220339
76,5,G,0.053571429,0.949152542
76,1,G,0.537722908,0.882566586
76,0,G,0.428753505,2.292811222
857,1,G,0.304210526,1.894317049
857,4,N,42,0.99020979
857,3,G,0.092592593,0.915254237
857,0,G,0.372396987,1.866060356
857,2,N,1,0.67704918
857,5,G,0.113207547,0.898305085
616,4,N,1,0.511051374
616,0,N,3,0.905950096
616,2,N,1,0.303021148
616,1,N,1,0.20299667
616,5,N,1,0.446174377
616,3,N,1,0.159718462
759,2,G,1.236213695,2.892923126
759,5,G,1.107760606,3.51908622
759,1,G,1.745060548,1.43747137
759,4,G,1.92305545,3.65766796
759,0,G,1.815981906,7.746661221
759,3,G,0.486681066,1.81095176
819,2,N,6,0.942492013
819,5,N,3,0.87768595
819,4,G,0.735294118,1.037288136
819,0,G,0.862525458,1.513097072
819,1,G,0.425120773,1.754237288
819,3,G,0.229166667,0.813559322
52,0,G,1.450071464,3.202647532
52,2,G,1.100988542,1.5240541
52,1,G,1.178555376,3.293316557
52,3,G,0.528871659,2.307438795
52,4,G,0.669496321,4.60756193
52,5,G,0.515869018,2.102754237
722,1,G,0.556582966,2.466624817
722,3,N,1,0.358052102
722,2,G,0.466850829,1.415906128
722,4,G,0.299290571,2.548399247
722,0,G,0.223448093,6.219925589
722,5,G,0.295121951,1.895223421
318,1,G,0.322869955,1.889830508
318,2,N,1,0.638287865
318,5,N,3,0.905950096
318,0,G,0.503710462,3.062022723
318,3,N,1,0.406336088
318,4,G,0.301180664,2.926336375
976,0,G,1.343091095,4.08872149
976,1,G,1.675359374,2.134629287
976,5,G,0.63304823,1.954492686
976,3,G,0.440781441,1.461195361
976,2,G,0.909967529,2.533150548
976,4,G,1.273589436,1.370742143
488,2,N,1,0.252791483
488,1,G,0.425456688,1.51382694
488,0,G,0.393700787,2.583050847
488,4,G,0.51969697,1.598062954
488,5,N,1,0.650952859
488,3,N,1,0.613518198
512,5,N,1,0.248976982
512,1,N,1,0.397799858
512,3,N,1,0.303775744
512,4,N,1,0.398648649
512,2,N,1,0.591125954
512,0,N,1,0.649
441,3,N,1,0.284565916
441,5,N,1,0.247134039
441,2,N,1,0.699052133
441,4,N,1,0.294743701
441,0,N,1,0.292188376
441,1,N,1,0.71682243
398,0,G,1.341269841,1.478487614
398,3,G,0.277056277,0.978813559
398,2,G,0.383769199,1.899093417
398,5,N,1,0.365002209
398,1,G,0.31709792,2.672542373
398,4,G,1.070752089,0.981410607
986,3,G,0.092592593,0.915254237
986,1,N,22,0.979565773
986,2,N,1,0.77124183
986,0,G,0.596392334,1.307295505
986,4,G,0.404086538,1.719718892
986,5,G,0.092592593,0.915254237
538,1,G,0.36416185,1.95480226
538,0,G,0.846057572,1.041720991
538,5,G,0.306127013,2.048557032
538,2,N,1,0.273297003
538,3,N,1,0.291091063
538,4,N,1,0.393841516
937,5,N,1,0.63898917
937,4,N,1,0.252791483
937,0,N,1,0.333064516
937,1,N,1,0.660447761
937,3,N,1,0.33908046
937,2,N,1,0.293046358
498,5,G,0.8374771,1.619067797
498,3,G,0.384194743,2.911658963
498,1,G,0.755534397,3.095799558
498,0,G,0.735062749,13.69651315
498,2,G,0.852705073,3.160430658
498,4,G,1.002095453,3.027554209
292,2,G,2.796873433,2.478554556
292,1,G,1.941358751,7.927350108
292,0,G,3.204534066,9.774286448
292,5,G,3.076011666,1.239774011
292,4,G,2.467472119,6.079096045
292,3,G,1.961116821,0.924758435
881,0,G,2.011600928,0.859421735
881,2,G,0.704060276,1.396259497
881,4,G,0.868958213,1.852988403
881,1,G,0.955005232,1.313330279
881,5,G,0.692622951,0.636245111
881,3,N,2,0.738339022
214,0,G,2.337788356,0.819259037
214,1,G,0.628990509,1.455116133
214,5,N,3,0.85282523
214,3,N,1,0.769171779
214,4,G,1.498885421,0.927242662
214,2,G,0.977211796,0.936597615
15,1,N,1,0.650952859
15,5,N,1,0.660447761
15,3,N,1,0.280371901
15,0,N,1,0.279847293
15,2,N,1,0.403418803
15,4,N,2,0.822709163
822,4,G,2.883192462,1.199235626
822,2,G,1.345749686,1.649890025
822,5,G,1.197590695,1.316201932
822,1,G,1.751552115,2.119185822
822,3,G,0.858739837,1.282920469
822,0,G,2.44762402,3.1092069
875,0,G,0.367709699,3.088287377
875,2,N,1,0.383116883
875,1,G,0.328298661,2.478107345
875,4,N,1,0.371536524
875,5,N,1,0.805672269
875,3,N,1,0.77124183
780,5,G,0.276545455,2.390265102
780,0,G,1.398731816,1.817627119
780,2,G,0.688616312,1.969067797
780,1,G,1.005315722,1.331903025
780,4,G,0.820841683,1.321504237
780,3,N,2,0.822709163
786,4,G,0.213306452,3.655121592
786,3,N,1,0.37477314
786,1,G,0.385272145,1.671721677
786,2,G,0.284873455,2.617873652
786,0,G,0.563543694,5.92497634
786,5,N,1,0.700990099
518,3,N,1,0.23586522
518,2,N,1,0.35344107
518,0,G,1.068819699,2.679971919
518,4,G,0.415649736,2.895201719
518,5,N,1,0.604783599
518,1,G,0.378504673,2.418079096
159,0,G,0.669181988,4.179147406
159,2,G,0.255319149,0.796610169
159,3,N,1,0.267487047
159,4,G,0.383116883,2.610169492
159,5,G,0.092592593,0.915254237
159,1,N,1,0.666129032
576,0,G,0.539932644,2.10321275
576,4,N,1,0.666129032
576,2,G,0.413292848,1.43535109
576,5,G,0.229166667,0.813559322
576,3,N,1,0.738654147
576,1,N,3,0.87768595
789,3,G,0.113207547,0.898305085
789,4,G,1.782274247,0.694218714
789,5,G,0.393700787,0.861016949
789,2,G,0.5671875,0.986132512
789,1,G,0.906595839,1.196504237
789,0,G,2.105263158,0.805084746
119,1,G,1.877513031,1.110376189
119,2,G,0.990405447,1.369067797
119,4,G,1.884063238,1.295433145
119,5,G,0.70661157,1.367231638
119,0,G,2.393694078,1.501119284
119,3,G,0.625411184,1.056931769
688,3,N,5,0.953810624
688,4,G,1.270790378,1.147024044
688,1,G,0.884520885,1.149717514
688,5,G,0.501375516,0.912743252
688,2,N,2,0.762696214
688,0,G,2.600257672,0.971220566
394,5,N,1,0.77124183
394,0,N,2,0.885
394,2,N,1,0.380154639
394,1,N,1,0.293222892
394,4,N,1,0.319494585
394,3,N,1,0.435424354
748,3,G,0.134615385,0.881355932
748,1,G,0.623150792,2.665513663
748,2,N,1,0.562363834
748,5,N,1,0.259566196
748,4,G,0.347244094,2.050040355
748,0,G,0.995429616,2.247560349
808,5,N,2,0.744479495
808,3,N,3,0.919664269
808,2,G,0.329684482,1.645127119
808,0,G,0.425739886,2.229418886
808,4,G,0.710672424,1.144774011
808,1,G,0.417972832,1.622033898
443,0,G,0.657539118,1.108395743
443,5,G,0.053571429,0.949152542
443,1,G,0.577540107,1.056497175
443,4,N,42,0.99020979
443,2,G,0.187306502,0.995377504
443,3,N,1,0.613305613
869,2,N,1,0.353293413
869,0,G,0.360230548,2.352542373
869,3,N,1,0.380834161
869,5,N,1,0.435424354
869,4,G,0.229166667,0.813559322
869,1,N,1,0.317552724
800,2,N,1,0.688333333
800,1,G,0.204081633,0.830508475
800,0,N,1,0.618708054
800,5,N,1,0.230806846
800,3,N,1,0.241583258
800,4,N,1,0.21760923
267,1,N,2,0.822185061
267,5,N,1,0.78180212
267,3,N,1,0.660447761
267,0,G,0.449122807,1.207627119
267,2,N,1,0.37270291
267,4,N,5,0.911699779
698,3,G,0.9723576,1.969701515
698,2,G,1.562913907,2.559322034
698,4,G,2.456925399,3.269899163
698,5,G,0.894111387,4.037717832
698,0,G,1.34819519,9.202509956
698,1,G,1.07057005,6.221934705
916,0,N,1,0.416144201
916,4,N,1,0.160446362
916,5,N,1,0.129515805
916,3,N,1,0.173614517
916,2,G,0.134615385,0.881355932
916,1,N,1,0.212171508
342,4,N,2,0.793010753
342,1,N,1,0.470892019
342,5,N,1,0.699052133
342,2,N,1,0.735827664
342,3,N,1,0.735827664
342,0,G,0.36429113,1.442318207
409,0,G,9.86362839,5.374994581
409,2,G,3.642621467,3.205923594
409,5,G,3.808499163,2.305281068
409,3,G,1.807451125,2.62566586
409,1,G,8.289827633,2.719281254
409,4,G,12.52961202,2.286109718
437,2,N,1,0.536363636
437,0,N,1,0.354354354
437,1,N,1,0.448669202
437,5,N,1,0.28285392
437,3,N,1,0.536363636
437,4,N,1,0.562977099
116,5,N,1,0.529567054
116,0,G,0.376384726,3.422390723
116,1,N,1,0.646929825
116,3,G,0.134615385,0.881355932
116,2,N,1,0.488179669
116,4,N,2,0.798958333
26,2,G,0.544502618,1.618644068
26,3,N,1,0.438398849
26,0,G,1.69793572,1.137972049
26,5,G,0.339722796,2.394774011
26,1,G,0.761068266,1.625725563
26,4,G,0.924946294,1.520931182
595,5,G,2.918342818,3.095557605
595,1,G,1.922356872,3.88823552
595,3,G,0.558530215,2.943561069
595,4,G,3.521548734,6.305007116
595,0,G,3.48534297,15.43023498
595,2,G,1.969080297,2.720017164
543,3,N,1,0.535614525
543,4,G,3.440142046,2.320558494
543,5,G,1.506552041,2.137555754
543,2,G,0.462661597,2.857453281
543,0,G,3.433605315,6.348024356
543,1,G,0.612348178,3.044684129
295,4,G,0.735294118,1.26779661
295,5,N,21,0.987723214
295,2,G,0.270446464,2.318827302
295,0,G,2.105263158,0.966101695
295,3,N,1,0.575208914
295,1,G,0.76982477,1.585216573
120,5,N,1,0.812672176
120,0,N,1,0.805672269
120,2,G,0.113207547,0.898305085
120,4,N,1,0.522324865
120,1,N,1,0.456353591
120,3,G,0.092592593,0.915254237
407,3,N,1,0.760309278
407,0,G,0.569458128,2.023928215
407,1,G,0.295953757,1.832627119
407,4,N,2,0.762696214
407,5,N,1,0.261061947
407,2,N,1,0.53313253
830,1,G,0.718234094,4.153312789
830,3,N,1,0.58560794
830,4,G,1.810339948,4.615670231
830,5,G,0.766027965,3.805675995
830,0,G,0.915158964,7.093330973
830,2,G,0.721553567,3.171123666
859,4,G,6.591619428,2.910732467
859,0,G,7.783603366,7.338329226
859,5,G,2.347221328,3.899309479
859,1,G,3.305761539,3.450575465
859,3,G,1.540786749,1.342039455
859,2,G,3.968971631,1.738058552
87,2,G,0.314423519,1.994502978
87,4,G,0.453846154,2.203389831
87,1,G,0.457304164,1.334274953
87,0,G,0.913513514,1.447196871
87,3,N,1,0.296184739
87,5,N,6,0.942492013
389,4,G,0.372093023,0.728813559
389,1,G,0.296703297,2.056497175
389,3,N,1,0.354
389,2,N,1,0.604945718
389,0,G,0.764513697,1.729248153
389,5,N,1,0.699052133
515,1,N,1,0.397574124
515,5,N,1,0.760309278
515,4,N,1,0.403714565
515,2,N,1,0.698224852
515,0,N,1,0.356375839
515,3,N,1,0.284565916
195,2,G,0.295020061,2.872542373
195,0,G,0.82268303,2.225047081
195,5,G,0.484394904,1.364624076
195,4,G,0.878260203,2.064945351
195,3,N,1,0.35171386
195,1,G,0.459477928,3.024803638
746,0,G,2.744260352,6.645611493
746,2,G,3.128138291,1.63632282
746,1,G,3.238066923,2.758498697
746,4,G,3.358433816,2.518324785
746,3,G,1.08345457,2.002383475
746,5,G,2.003129805,1.616115006
75,5,G,0.156862745,0.86440678
75,1,N,1,0.531303602
75,2,N,1,0.660447761
75,4,N,1,0.812672176
75,0,N,1,0.49483871
75,3,G,0.134615385,0.881355932
351,2,G,2.843338702,1.907521186
351,4,G,4.405012809,2.993507908
351,0,G,3.881547131,4.615493161
351,1,G,2.577467483,2.531719128
351,3,G,1.258413982,1.77786338
351,5,G,3.09425859,1.922642329
810,3,N,1,0.460283688
810,1,G,1.141631468,1.380718061
810,4,G,0.615466809,2.643714689
810,2,G,0.414383562,2.249614792
810,5,G,0.289203085,2.637288136
810,0,G,1.329578446,2.728021543
752,4,N,1,0.617339312
752,5,G,0.072727273,0.93220339
752,2,G,0.113207547,0.898305085
752,0,N,1,0.664303586
752,1,N,3,0.934859155
752,3,G,0.053571429,0.949152542
257,4,G,0.43902439,1.389830508
257,3,N,1,0.261262996
257,0,G,0.857991682,1.501338091
257,1,N,2,0.779354207
257,2,N,1,0.604945718
257,5,N,1,0.749546279
505,1,G,1.317694839,2.495369561
505,2,G,1.369978858,1.336158192
505,4,G,2.078079142,2.86281327
505,3,N,2,0.678429818
505,5,G,1.480765243,1.934409788
505,0,G,0.928000309,5.661891744
176,5,G,0.826949038,2.029104605
176,1,G,1.003175379,1.875400825
176,2,G,0.76982477,1.585216573
176,4,G,1.670477071,1.613260846
176,0,G,1.225114579,3.956738177
176,3,G,0.497461929,1.907990315
82,3,G,0.406923077,0.957995578
82,4,G,0.718234094,2.076656394
82,0,G,1.807451125,1.31283293
82,1,G,0.590133734,2.671040642
82,5,G,0.570934959,1.573393028
82,2,G,0.917390226,1.588884509
961,5,G,0.731376975,0.834274953
961,2,G,0.673007897,1.888813559
961,0,G,1.848339025,1.733118106
961,1,G,1.768953069,0.670702179
961,3,N,5,0.910926366
961,4,G,1.797084233,1.216660097
168,5,N,1,0.482476636
168,1,G,0.324108989,3.817506385
168,2,N,1,0.385081585
168,0,G,0.381572512,3.509118215
168,4,N,1,0.349710221
168,3,N,1,0.525080906
70,5,G,0.465838509,3.274576271
70,3,G,0.229700391,3.394252027
70,2,G,0.636261622,1.678235136
70,1,G,0.568839866,2.264495986
70,4,G,0.74556213,1.90960452
70,0,G,0.463208263,4.610438526
412,5,N,1,0.856846473
412,2,G,0.23603352,0.933507171
412,4,G,0.390423296,2.214024593
412,1,N,5,0.953810624
412,3,G,0.289203085,0.879096045
412,0,G,1.213564214,0.810052601
720,4,G,0.421096346,1.569752282
720,3,G,0.18,0.847457627
720,0,G,0.833119795,1.037554005
720,5,G,0.134615385,0.881355932
720,1,N,2,0.806640625
720,2,N,1,0.59
630,0,G,0.468253968,2.13559322
630,2,G,0.156862745,0.86440678
630,1,N,2,0.872781065
630,5,N,1,0.705344585
630,4,N,1,0.615257958
630,3,N,1,0.732919255
555,0,G,0.70780994,1.724105461
555,2,N,1,0.524777637
555,1,G,0.375271464,3.251883239
555,5,N,1,0.263392857
555,3,N,1,0.387026239
555,4,N,1,0.591182365
517,2,G,1.647191737,1.944758318
517,4,G,1.866969582,1.561489949
517,3,G,0.405711389,2.047042546
517,0,G,3.093440047,2.750489567
517,1,G,2.450166113,2.040677966
517,5,G,1.802928683,1.19391432
85,3,G,0.71468166,2.252988403
85,4,G,3.006857904,1.561402435
85,1,G,2.202763808,2.377598596
85,2,G,1.769464915,2.250991706
85,5,G,1.485955056,1.574060427
85,0,G,3.362354095,4.173831164
911,1,N,1,0.708
911,0,N,1,0.314100719
911,3,N,1,0.47275641
911,4,G,0.298257081,2.102611086
911,2,N,1,0.646929825
911,5,N,1,0.344845909
526,4,N,2,0.872781065
526,2,N,1,0.194859276
526,1,N,1,0.428423237
526,5,N,1,0.760309278
526,3,N,1,0.309440559
526,0,N,1,0.604783599
622,1,G,1.232242569,3.369906607
622,0,G,1.626003659,6.650390521
622,2,G,0.912936142,2.394954671
622,3,N,1,0.207381371
622,5,G,0.277381559,2.016435542
622,4,G,1.235242824,4.761295365
640,1,G,0.288943769,2.287701
640,3,G,0.113207547,0.898305085
640,5,N,1,0.462048193
640,0,G,0.447546531,0.871039057
640,4,N,1,0.409722222
640,2,N,1,0.188340054
936,1,G,0.537722908,1.765133172
936,3,N,1,0.524777637
936,0,G,1.196808511,1.48700565
936,5,N,1,0.256731031
936,2,G,0.335612276,2.373602596
936,4,N,1,0.452975048
882,3,N,1,0.112190359
882,5,N,1,0.184119279
882,2,N,1,0.154913728
882,0,G,0.156862745,0.86440678
882,4,N,1,0.096692921
882,1,N,1,0.142613394
108,0,G,0.96013289,1.200398804
108,1,N,22,0.979565773
108,5,G,0.18,0.847457627
108,3,N,1,0.271805897
108,4,G,0.405473898,1.672033898
108,2,N,2,0.839430894
647,3,G,0.627712337,1.215065913
647,5,G,0.526368159,1.481208548
647,0,G,2.488562797,2.533624932
647,4,G,2.087992014,1.964420787
647,1,G,1.784466741,1.861639571
647,2,G,0.994255177,2.079744373
994,0,G,4.143848456,2.053278412
994,5,G,0.909930869,2.179342315
994,1,G,3.322377515,1.061114733
994,4,G,4.425607168,1.04936286
994,2,G,1.938088829,1.049435028
994,3,G,0.645661157,1.312542373
870,4,G,2.036546023,1.672822329
870,5,G,0.770874506,1.736966316
870,2,G,0.784195423,3.155560715
870,3,G,0.333465504,2.947983635
870,1,G,1.042785677,5.786326414
870,0,G,2.219348057,3.795587082
866,2,G,2.530783039,2.163194627
866,3,G,1.077853515,1.997063926
866,1,G,2.57666902,5.058429393
866,5,G,4.374822725,1.77440604
866,4,G,3.931409674,4.130144015
866,0,G,1.595000584,14.80260869
177,3,N,1,0.578431373
177,4,N,1,0.345271536
177,2,N,1,0.538623596
177,5,N,1,0.580500894
177,0,N,1,0.272607261
177,1,N,1,0.272607261
1,4,N,1,0.403372835
1,1,N,1,0.384052075
1,2,N,1,0.373417722
1,0,N,1,0.279375658
1,3,N,1,0.760309278
1,5,G,0.113207547,0.898305085
770,5,N,1,0.47275641
770,0,G,0.278285989,2.070787637
770,3,N,1,0.177621676
770,2,N,1,0.216457023
770,1,N,1,0.497405966
770,4,N,2,0.885
590,0,G,0.869455006,1.910411622
590,2,N,1,0.459501558
590,1,G,0.697471665,0.972033898
590,5,N,22,0.979565773
590,3,G,0.211143695,0.963276836
590,4,G,0.700700431,1.233632436
632,4,N,1,0.564931179
632,3,G,0.211143695,0.963276836
632,2,N,1,0.42565872
632,1,G,0.687906372,1.133382461
632,5,N,1,0.613518198
632,0,G,0.496141125,3.074576271
213,5,N,1,0.732919255
213,3,G,0.072727273,0.93220339
213,4,G,0.415129151,1.224858757
213,2,N,1,0.683397683
213,1,N,5,0.910926366
213,0,G,0.705083565,1.08173258
150,2,G,0.279285422,3.884004237
150,1,G,0.332648871,1.834274953
150,3,N,5,0.953810624
150,5,G,0.340909091,2.237288136
150,0,G,0.655334835,2.069067797
150,4,G,0.50212766,3.983050847
245,3,N,1,0.334310277
245,4,G,0.382592061,1.772033898
245,1,G,0.812596006,1.918938836
245,5,N,1,0.599419448
245,2,G,0.425314733,1.992542373
245,0,G,1.190400424,1.907918037
792,4,N,1,0.245652706
792,3,G,0.113207547,0.898305085
792,1,N,6,0.970394737
792,2,N,1,0.513937282
792,5,N,1,0.856846473
792,0,G,0.604229607,1.122033898
798,5,N,1,0.380236305
798,4,N,1,0.493861607
798,2,N,1,0.526358475
798,1,N,1,0.357505864
798,0,G,0.328298661,2.478107345
798,3,N,1,0.435424354
599,1,G,0.439540725,2.699273608
599,3,N,1,0.679028133
599,2,N,1,0.623513871
599,5,N,3,0.934859155
599,0,G,0.831434185,1.875460575
599,4,G,0.535987749,2.213559322
529,3,N,1,0.679028133
529,1,G,0.442082891,3.987288136
529,4,G,0.967038683,2.506341117
529,2,G,0.417992004,3.933251791
529,0,G,1.427268569,4.595716726
529,5,G,0.376360809,0.990755008
51,3,G,1.248061771,2.702495528
51,1,G,2.231902107,6.751101028
51,2,G,1.549885411,3.772832228
51,5,G,1.497620864,7.571330851
51,0,G,2.981795106,8.36147438
51,4,G,3.212222222,6.537530266
923,2,G,0.156862745,0.86440678
923,1,G,0.072727273,0.93220339
923,0,N,1,0.406336088
923,5,N,1,0.124525116
923,4,N,1,0.440896739
923,3,N,1,0.198787062
16,3,N,1,0.30458891
16,1,G,0.497204301,2.318045862
16,4,G,0.56947314,3.125100888
16,0,G,1.029312098,2.222975518
16,2,N,1,0.578851744
16,5,N,2,0.738339022
63,0,N,1,0.473473027
63,4,N,3,0.919664269
63,2,N,1,0.214764123
63,3,N,1,0.556603774
63,1,N,1,0.660447761
63,5,N,1,0.241583258
921,1,G,3.268952156,1.021423041
921,0,G,6.607926579,0.920825268
921,4,G,3.173206698,1.474207811
921,2,G,1.557337884,1.273359409
921,3,G,0.803247373,1.223845704
921,5,G,1.233260454,1.305619982
891,3,N,1,0.294546851
891,0,G,0.313155656,2.543815362
891,5,N,1,0.613518198
891,2,N,1,0.660447761
891,4,N,1,0.429451288
891,1,N,1,0.303058604
531,0,G,1.154299176,2.055690073
531,5,N,1,0.578851744
531,2,N,1,0.711251435
531,3,G,0.23603352,0.933507171
531,1,G,0.388762339,1.395127119
531,4,G,0.862332027,2.181707131
917,3,N,6,0.970394737
917,4,G,0.280661809,2.596767836
917,0,G,0.920012165,1.013251156
917,2,N,1,0.567307692
917,5,G,0.211143695,0.963276836
917,1,G,0.566371681,0.957627119
359,4,N,6,0.970394737
